# Step Strain Stress Density
243 0.000000e+00 0.000000e+00 9.960979e+09 
244 0.000000e+00 0.000000e+00 1.008357e+10 
245 0.000000e+00 0.000000e+00 1.040793e+10 
246 0.000000e+00 0.000000e+00 1.057429e+10 
247 0.000000e+00 0.000000e+00 1.064653e+10 
248 0.000000e+00 0.000000e+00 1.064558e+10 
249 0.000000e+00 0.000000e+00 1.047865e+10 
250 0.000000e+00 0.000000e+00 1.046657e+10 
251 0.000000e+00 0.000000e+00 1.059402e+10 
252 0.000000e+00 0.000000e+00 1.063154e+10 
253 0.000000e+00 0.000000e+00 1.067187e+10 
254 0.000000e+00 0.000000e+00 9.999718e+09 
255 0.000000e+00 0.000000e+00 9.940273e+09 
256 0.000000e+00 0.000000e+00 9.928420e+09 
257 0.000000e+00 0.000000e+00 9.927284e+09 
258 0.000000e+00 0.000000e+00 9.927106e+09 
259 0.000000e+00 0.000000e+00 9.927870e+09 
260 0.000000e+00 0.000000e+00 9.927172e+09 
261 0.000000e+00 0.000000e+00 9.948850e+09 
262 0.000000e+00 0.000000e+00 1.017533e+10 
263 0.000000e+00 0.000000e+00 1.058045e+10 
264 0.000000e+00 0.000000e+00 1.060371e+10 
265 0.000000e+00 0.000000e+00 1.073508e+10 
266 0.000000e+00 0.000000e+00 1.066579e+10 
267 0.000000e+00 0.000000e+00 9.966187e+09 
268 0.000000e+00 0.000000e+00 9.929531e+09 
269 0.000000e+00 0.000000e+00 9.927122e+09 
270 0.000000e+00 0.000000e+00 9.927018e+09 
271 0.000000e+00 0.000000e+00 9.927375e+09 
272 0.000000e+00 0.000000e+00 9.927216e+09 
273 0.000000e+00 0.000000e+00 9.927741e+09 
274 0.000000e+00 0.000000e+00 9.936318e+09 
275 0.000000e+00 0.000000e+00 1.018975e+10 
276 0.000000e+00 0.000000e+00 1.066568e+10 
277 0.000000e+00 0.000000e+00 1.062995e+10 
278 0.000000e+00 0.000000e+00 1.069134e+10 
279 0.000000e+00 0.000000e+00 9.989255e+09 
280 0.000000e+00 0.000000e+00 9.937107e+09 
281 0.000000e+00 0.000000e+00 9.927621e+09 
282 0.000000e+00 0.000000e+00 9.926579e+09 
283 0.000000e+00 0.000000e+00 9.927180e+09 
284 0.000000e+00 0.000000e+00 9.926583e+09 
285 0.000000e+00 0.000000e+00 9.931439e+09 
286 0.000000e+00 0.000000e+00 9.966706e+09 
287 0.000000e+00 0.000000e+00 1.015364e+10 
288 0.000000e+00 0.000000e+00 1.048537e+10 
289 0.000000e+00 0.000000e+00 1.065102e+10 
290 0.000000e+00 0.000000e+00 1.066089e+10 
291 0.000000e+00 0.000000e+00 1.072940e+10 
292 0.000000e+00 0.000000e+00 9.972517e+09 
293 0.000000e+00 0.000000e+00 9.932631e+09 
294 0.000000e+00 0.000000e+00 9.927133e+09 
295 0.000000e+00 0.000000e+00 9.926849e+09 
296 0.000000e+00 0.000000e+00 9.927111e+09 
297 0.000000e+00 0.000000e+00 9.926812e+09 
298 0.000000e+00 0.000000e+00 9.931151e+09 
299 0.000000e+00 0.000000e+00 1.001538e+10 
300 0.000000e+00 0.000000e+00 1.034545e+10 
301 0.000000e+00 0.000000e+00 1.050168e+10 
302 0.000000e+00 0.000000e+00 1.066020e+10 
303 0.000000e+00 0.000000e+00 1.068012e+10 
304 0.000000e+00 0.000000e+00 1.009030e+10 
305 0.000000e+00 0.000000e+00 1.007339e+10 
306 0.000000e+00 0.000000e+00 1.018403e+10 
307 0.000000e+00 0.000000e+00 1.035182e+10 
308 0.000000e+00 0.000000e+00 1.046752e+10 
309 0.000000e+00 0.000000e+00 1.056193e+10 
310 0.000000e+00 0.000000e+00 1.064208e+10 
311 0.000000e+00 0.000000e+00 1.065283e+10 
312 0.000000e+00 0.000000e+00 1.071113e+10 
313 0.000000e+00 0.000000e+00 9.974346e+09 
314 0.000000e+00 0.000000e+00 9.934141e+09 
315 0.000000e+00 0.000000e+00 9.929324e+09 
316 0.000000e+00 0.000000e+00 9.927030e+09 
317 0.000000e+00 0.000000e+00 9.927877e+09 
318 0.000000e+00 0.000000e+00 9.927585e+09 
319 0.000000e+00 0.000000e+00 9.933825e+09 
320 0.000000e+00 0.000000e+00 1.001981e+10 
321 0.000000e+00 0.000000e+00 1.043626e+10 
322 0.000000e+00 0.000000e+00 1.060928e+10 
323 0.000000e+00 0.000000e+00 1.067156e+10 
324 0.000000e+00 0.000000e+00 1.068543e+10 
325 0.000000e+00 0.000000e+00 1.011580e+10 
326 0.000000e+00 0.000000e+00 1.008750e+10 
327 0.000000e+00 0.000000e+00 1.019309e+10 
328 0.000000e+00 0.000000e+00 1.037243e+10 
329 0.000000e+00 0.000000e+00 1.047037e+10 
330 0.000000e+00 0.000000e+00 1.054086e+10 
331 0.000000e+00 0.000000e+00 1.065181e+10 
332 0.000000e+00 0.000000e+00 1.065292e+10 
333 0.000000e+00 0.000000e+00 1.072666e+10 
334 0.000000e+00 0.000000e+00 1.013654e+10 
335 0.000000e+00 0.000000e+00 1.014501e+10 
336 0.000000e+00 0.000000e+00 1.025639e+10 
337 0.000000e+00 0.000000e+00 1.040363e+10 
338 0.000000e+00 0.000000e+00 1.050386e+10 
339 0.000000e+00 0.000000e+00 1.060377e+10 
340 0.000000e+00 0.000000e+00 1.064565e+10 
341 0.000000e+00 0.000000e+00 1.068141e+10 
342 0.000000e+00 0.000000e+00 1.008299e+10 
343 0.000000e+00 0.000000e+00 1.006482e+10 
344 0.000000e+00 0.000000e+00 1.016998e+10 
345 0.000000e+00 0.000000e+00 1.032877e+10 
346 0.000000e+00 0.000000e+00 1.044006e+10 
347 0.000000e+00 0.000000e+00 1.054846e+10 
348 0.000000e+00 0.000000e+00 1.062492e+10 
349 0.000000e+00 0.000000e+00 1.066657e+10 
350 0.000000e+00 0.000000e+00 1.070280e+10 
351 0.000000e+00 0.000000e+00 9.969024e+09 
352 0.000000e+00 0.000000e+00 9.929353e+09 
353 0.000000e+00 0.000000e+00 9.926943e+09 
354 0.000000e+00 0.000000e+00 9.926881e+09 
355 0.000000e+00 0.000000e+00 9.927127e+09 
356 0.000000e+00 0.000000e+00 9.926721e+09 
357 0.000000e+00 0.000000e+00 9.928908e+09 
358 0.000000e+00 0.000000e+00 9.944267e+09 
359 0.000000e+00 0.000000e+00 1.029041e+10 
360 0.000000e+00 0.000000e+00 1.060606e+10 
361 0.000000e+00 0.000000e+00 1.069063e+10 
362 0.000000e+00 0.000000e+00 1.065237e+10 
363 0.000000e+00 0.000000e+00 9.976819e+09 
364 0.000000e+00 0.000000e+00 9.932209e+09 
365 0.000000e+00 0.000000e+00 9.926638e+09 
366 0.000000e+00 0.000000e+00 9.926839e+09 
367 0.000000e+00 0.000000e+00 9.926788e+09 
368 0.000000e+00 0.000000e+00 9.927024e+09 
369 0.000000e+00 0.000000e+00 9.927065e+09 
370 0.000000e+00 0.000000e+00 9.932265e+09 
371 0.000000e+00 0.000000e+00 1.004456e+10 
372 0.000000e+00 0.000000e+00 1.057905e+10 
373 0.000000e+00 0.000000e+00 1.058170e+10 
374 0.000000e+00 0.000000e+00 1.073663e+10 
375 0.000000e+00 0.000000e+00 1.045673e+10 
376 0.000000e+00 0.000000e+00 1.052203e+10 
377 0.000000e+00 0.000000e+00 1.056251e+10 
378 0.000000e+00 0.000000e+00 1.066370e+10 
