# Step Strain Stress Density
167 4.022951e-04 4.011712e+07 2.999183e+12 
168 4.052951e-04 4.034688e+07 3.011751e+12 
169 4.082951e-04 4.053853e+07 3.026049e+12 
170 4.112951e-04 4.075481e+07 3.046563e+12 
171 4.142951e-04 4.095534e+07 3.064687e+12 
172 4.172951e-04 4.115512e+07 3.087022e+12 
173 4.202951e-04 4.134299e+07 3.107188e+12 
174 4.232951e-04 4.154989e+07 3.128049e+12 
175 4.262951e-04 4.173711e+07 3.149147e+12 
176 4.292951e-04 4.191908e+07 3.173901e+12 
177 4.322951e-04 4.212575e+07 3.192526e+12 
178 4.352951e-04 4.234479e+07 3.212850e+12 
179 4.382951e-04 4.253778e+07 3.234311e+12 
180 4.412951e-04 4.276628e+07 3.254958e+12 
181 4.442951e-04 4.296457e+07 3.274144e+12 
182 4.472951e-04 4.317543e+07 3.292589e+12 
183 4.502951e-04 4.337216e+07 3.312566e+12 
184 4.532951e-04 4.361545e+07 3.329588e+12 
185 4.562951e-04 4.384214e+07 3.390158e+12 
186 4.592951e-04 4.405960e+07 3.394386e+12 
187 4.622951e-04 4.426033e+07 3.403284e+12 
188 4.652951e-04 4.448340e+07 3.407213e+12 
189 4.682951e-04 4.467983e+07 3.424042e+12 
190 4.712951e-04 4.490891e+07 3.442954e+12 
191 4.742951e-04 4.506431e+07 3.463981e+12 
192 4.772951e-04 4.527677e+07 3.486671e+12 
193 4.802951e-04 4.546082e+07 3.508576e+12 
194 4.832951e-04 4.570312e+07 3.524070e+12 
195 4.862951e-04 4.590606e+07 3.542074e+12 
196 4.892951e-04 4.614928e+07 3.559192e+12 
197 4.922951e-04 4.634208e+07 3.575544e+12 
198 4.952951e-04 4.657050e+07 3.591502e+12 
199 4.982951e-04 4.674573e+07 3.614490e+12 
200 5.012951e-04 4.696742e+07 3.633500e+12 
201 5.042951e-04 4.715468e+07 3.651807e+12 
202 5.072951e-04 4.736105e+07 3.673582e+12 
203 5.102951e-04 4.755044e+07 3.696353e+12 
204 5.132951e-04 4.777113e+07 3.715137e+12 
205 5.162951e-04 4.795258e+07 3.735772e+12 
206 5.192951e-04 4.814723e+07 3.755285e+12 
207 5.222951e-04 4.835411e+07 3.773688e+12 
208 5.252951e-04 4.857125e+07 3.793468e+12 
209 5.282951e-04 4.877036e+07 3.813954e+12 
210 5.312951e-04 4.898074e+07 3.834133e+12 
211 5.342951e-04 4.918379e+07 3.857500e+12 
212 5.372951e-04 4.940840e+07 3.875231e+12 
213 5.402951e-04 4.960426e+07 3.897399e+12 
214 5.432951e-04 4.980600e+07 3.911410e+12 
215 5.462951e-04 4.997142e+07 3.934725e+12 
216 5.492951e-04 5.019884e+07 3.956533e+12 
217 5.522951e-04 5.038773e+07 3.980719e+12 
218 5.552951e-04 5.059086e+07 4.004874e+12 
219 5.582951e-04 5.079795e+07 4.027324e+12 
220 5.612951e-04 5.100126e+07 4.054657e+12 
221 5.642951e-04 5.120468e+07 4.073935e+12 
222 5.672951e-04 5.140364e+07 4.088343e+12 
223 5.702951e-04 5.156629e+07 4.111407e+12 
224 5.732951e-04 5.175395e+07 4.134743e+12 
225 5.762951e-04 5.193414e+07 4.160009e+12 
226 5.792951e-04 5.210519e+07 4.188396e+12 
227 5.822951e-04 5.227845e+07 4.208561e+12 
