# Step Strain Stress Density
6383 1.060822e-05 1.284776e+06 2.038542e+12 
6384 1.060912e-05 1.284927e+06 2.038551e+12 
6385 1.061020e-05 1.285072e+06 2.038550e+12 
6386 1.061150e-05 1.285259e+06 2.038532e+12 
6387 1.061306e-05 1.285502e+06 2.038511e+12 
6388 1.061493e-05 1.285760e+06 2.038544e+12 
6389 1.061718e-05 1.285976e+06 2.038522e+12 
6390 1.061987e-05 1.286278e+06 2.038536e+12 
6391 1.062149e-05 1.286420e+06 2.038562e+12 
6392 1.062310e-05 1.286633e+06 2.038551e+12 
6393 1.062504e-05 1.286846e+06 2.038564e+12 
6394 1.062737e-05 1.287129e+06 2.038587e+12 
6395 1.062877e-05 1.287308e+06 2.038560e+12 
6396 1.063017e-05 1.287541e+06 2.038603e+12 
6397 1.063184e-05 1.287721e+06 2.038629e+12 
6398 1.063385e-05 1.287978e+06 2.038630e+12 
6399 1.063506e-05 1.288130e+06 2.038630e+12 
6400 1.063627e-05 1.288219e+06 2.038625e+12 
6401 1.063772e-05 1.288397e+06 2.038608e+12 
6402 1.063945e-05 1.288606e+06 2.038609e+12 
6403 1.064154e-05 1.288829e+06 2.038624e+12 
6404 1.064279e-05 1.288985e+06 2.038608e+12 
6405 1.064404e-05 1.289140e+06 2.038630e+12 
6406 1.064554e-05 1.289283e+06 2.038615e+12 
6407 1.064735e-05 1.289486e+06 2.038575e+12 
6408 1.064951e-05 1.289808e+06 2.038607e+12 
6409 1.065210e-05 1.290100e+06 2.038621e+12 
6410 1.065366e-05 1.290246e+06 2.038613e+12 
6411 1.065522e-05 1.290431e+06 2.038609e+12 
6412 1.065615e-05 1.290535e+06 2.038611e+12 
6413 1.065709e-05 1.290663e+06 2.038599e+12 
6414 1.065821e-05 1.290811e+06 2.038601e+12 
6415 1.065955e-05 1.290976e+06 2.038599e+12 
6416 1.066117e-05 1.291156e+06 2.038610e+12 
6417 1.066213e-05 1.291312e+06 2.038611e+12 
6418 1.066310e-05 1.291415e+06 2.038617e+12 
6419 1.066426e-05 1.291558e+06 2.038613e+12 
6420 1.066566e-05 1.291710e+06 2.038624e+12 
6421 1.066733e-05 1.291865e+06 2.038630e+12 
6422 1.066934e-05 1.292099e+06 2.038624e+12 
6423 1.067175e-05 1.292405e+06 2.038622e+12 
6424 1.067320e-05 1.292578e+06 2.038633e+12 
6425 1.067464e-05 1.292708e+06 2.038643e+12 
6426 1.067638e-05 1.292925e+06 2.038647e+12 
6427 1.067846e-05 1.293199e+06 2.038667e+12 
6428 1.067971e-05 1.293355e+06 2.038666e+12 
6429 1.068096e-05 1.293527e+06 2.038662e+12 
6430 1.068246e-05 1.293714e+06 2.038651e+12 
6431 1.068336e-05 1.293813e+06 2.038654e+12 
6432 1.068426e-05 1.293923e+06 2.038653e+12 
6433 1.068534e-05 1.294085e+06 2.038643e+12 
6434 1.068663e-05 1.294200e+06 2.038641e+12 
6435 1.068819e-05 1.294394e+06 2.038649e+12 
6436 1.069005e-05 1.294597e+06 2.038674e+12 
6437 1.069229e-05 1.294889e+06 2.038681e+12 
6438 1.069498e-05 1.295262e+06 2.038659e+12 
6439 1.069659e-05 1.295474e+06 2.038666e+12 
6440 1.069820e-05 1.295574e+06 2.038669e+12 
6441 1.070013e-05 1.295782e+06 2.038687e+12 
6442 1.070129e-05 1.295900e+06 2.038686e+12 
6443 1.070245e-05 1.296026e+06 2.038697e+12 
6444 1.070385e-05 1.296196e+06 2.038710e+12 
6445 1.070552e-05 1.296407e+06 2.038730e+12 
6446 1.070652e-05 1.296525e+06 2.038720e+12 
6447 1.070752e-05 1.296667e+06 2.038717e+12 
6448 1.070872e-05 1.296731e+06 2.038729e+12 
6449 1.071017e-05 1.296870e+06 2.038723e+12 
6450 1.071190e-05 1.297003e+06 2.038707e+12 
6451 1.071398e-05 1.297281e+06 2.038710e+12 
6452 1.071523e-05 1.297443e+06 2.038712e+12 
6453 1.071647e-05 1.297635e+06 2.038713e+12 
6454 1.071797e-05 1.297869e+06 2.038692e+12 
6455 1.071977e-05 1.298050e+06 2.038694e+12 
6456 1.072084e-05 1.298210e+06 2.038692e+12 
6457 1.072192e-05 1.298343e+06 2.038684e+12 
6458 1.072321e-05 1.298514e+06 2.038689e+12 
6459 1.072477e-05 1.298787e+06 2.038701e+12 
6460 1.072663e-05 1.299020e+06 2.038736e+12 
6461 1.072886e-05 1.299227e+06 2.038740e+12 
6462 1.073020e-05 1.299377e+06 2.038746e+12 
6463 1.073154e-05 1.299489e+06 2.038760e+12 
6464 1.073315e-05 1.299732e+06 2.038748e+12 
6465 1.073508e-05 1.300030e+06 2.038730e+12 
6466 1.073624e-05 1.300232e+06 2.038729e+12 
6467 1.073740e-05 1.300325e+06 2.038733e+12 
6468 1.073879e-05 1.300472e+06 2.038727e+12 
6469 1.074046e-05 1.300653e+06 2.038724e+12 
6470 1.074246e-05 1.300902e+06 2.038721e+12 
6471 1.074366e-05 1.301055e+06 2.038731e+12 
6472 1.074486e-05 1.301214e+06 2.038715e+12 
6473 1.074630e-05 1.301407e+06 2.038701e+12 
6474 1.074803e-05 1.301622e+06 2.038682e+12 
6475 1.074907e-05 1.301722e+06 2.038688e+12 
6476 1.075011e-05 1.301846e+06 2.038680e+12 
6477 1.075135e-05 1.301962e+06 2.038678e+12 
6478 1.075285e-05 1.302137e+06 2.038696e+12 
6479 1.075464e-05 1.302357e+06 2.038709e+12 
6480 1.075572e-05 1.302468e+06 2.038700e+12 
6481 1.075679e-05 1.302608e+06 2.038709e+12 
6482 1.075808e-05 1.302828e+06 2.038718e+12 
6483 1.075963e-05 1.302950e+06 2.038715e+12 
6484 1.076149e-05 1.303127e+06 2.038735e+12 
6485 1.076261e-05 1.303229e+06 2.038764e+12 
6486 1.076372e-05 1.303364e+06 2.038762e+12 
6487 1.076506e-05 1.303548e+06 2.038757e+12 
6488 1.076667e-05 1.303752e+06 2.038758e+12 
6489 1.076860e-05 1.304024e+06 2.038751e+12 
6490 1.076975e-05 1.304173e+06 2.038762e+12 
6491 1.077091e-05 1.304325e+06 2.038791e+12 
6492 1.077230e-05 1.304441e+06 2.038795e+12 
6493 1.077396e-05 1.304635e+06 2.038819e+12 
6494 1.077596e-05 1.304931e+06 2.038831e+12 
6495 1.077716e-05 1.305052e+06 2.038833e+12 
6496 1.077836e-05 1.305190e+06 2.038842e+12 
6497 1.077980e-05 1.305351e+06 2.038838e+12 
6498 1.078153e-05 1.305598e+06 2.038827e+12 
6499 1.078360e-05 1.305882e+06 2.038821e+12 
6500 1.078484e-05 1.306041e+06 2.038828e+12 
6501 1.078608e-05 1.306190e+06 2.038846e+12 
6502 1.078758e-05 1.306404e+06 2.038853e+12 
6503 1.078937e-05 1.306673e+06 2.038866e+12 
6504 1.079044e-05 1.306845e+06 2.038884e+12 
6505 1.079151e-05 1.306981e+06 2.038878e+12 
6506 1.079280e-05 1.307125e+06 2.038895e+12 
6507 1.079435e-05 1.307286e+06 2.038907e+12 
6508 1.079621e-05 1.307461e+06 2.038895e+12 
6509 1.079843e-05 1.307732e+06 2.038920e+12 
6510 1.079977e-05 1.307879e+06 2.038953e+12 
6511 1.080111e-05 1.308032e+06 2.038955e+12 
6512 1.080271e-05 1.308228e+06 2.038969e+12 
6513 1.080463e-05 1.308449e+06 2.038973e+12 
6514 1.080579e-05 1.308648e+06 2.038961e+12 
6515 1.080694e-05 1.308784e+06 2.038954e+12 
6516 1.080833e-05 1.308920e+06 2.038933e+12 
6517 1.080999e-05 1.309027e+06 2.038931e+12 
6518 1.081199e-05 1.309262e+06 2.038912e+12 
6519 1.081318e-05 1.309417e+06 2.038903e+12 
6520 1.081438e-05 1.309555e+06 2.038903e+12 
6521 1.081582e-05 1.309723e+06 2.038913e+12 
6522 1.081754e-05 1.309938e+06 2.038931e+12 
6523 1.081961e-05 1.310209e+06 2.038902e+12 
6524 1.082085e-05 1.310369e+06 2.038910e+12 
6525 1.082209e-05 1.310501e+06 2.038912e+12 
6526 1.082358e-05 1.310695e+06 2.038914e+12 
6527 1.082537e-05 1.310898e+06 2.038924e+12 
6528 1.082644e-05 1.311043e+06 2.038927e+12 
6529 1.082751e-05 1.311178e+06 2.038931e+12 
6530 1.082880e-05 1.311324e+06 2.038947e+12 
6531 1.083035e-05 1.311455e+06 2.038968e+12 
6532 1.083220e-05 1.311598e+06 2.038981e+12 
6533 1.083331e-05 1.311747e+06 2.038982e+12 
6534 1.083442e-05 1.311872e+06 2.038973e+12 
6535 1.083576e-05 1.312079e+06 2.038975e+12 
6536 1.083736e-05 1.312203e+06 2.038986e+12 
6537 1.083928e-05 1.312448e+06 2.038981e+12 
6538 1.084158e-05 1.312680e+06 2.038985e+12 
6539 1.084435e-05 1.313018e+06 2.038968e+12 
6540 1.084767e-05 1.313403e+06 2.038989e+12 
6541 1.084867e-05 1.313531e+06 2.038983e+12 
6542 1.084966e-05 1.313670e+06 2.038996e+12 
6543 1.085086e-05 1.313778e+06 2.038989e+12 
6544 1.085229e-05 1.313988e+06 2.038962e+12 
6545 1.085401e-05 1.314158e+06 2.038960e+12 
6546 1.085608e-05 1.314370e+06 2.038957e+12 
6547 1.085856e-05 1.314652e+06 2.038942e+12 
6548 1.086153e-05 1.315009e+06 2.038951e+12 
6549 1.086332e-05 1.315250e+06 2.038983e+12 
6550 1.086421e-05 1.315363e+06 2.038979e+12 
6551 1.086510e-05 1.315469e+06 2.038968e+12 
6552 1.086617e-05 1.315549e+06 2.038977e+12 
6553 1.086746e-05 1.315669e+06 2.038982e+12 
6554 1.086823e-05 1.315753e+06 2.038994e+12 
6555 1.086900e-05 1.315860e+06 2.038995e+12 
6556 1.086992e-05 1.316022e+06 2.038992e+12 
6557 1.087103e-05 1.316133e+06 2.038986e+12 
6558 1.087236e-05 1.316309e+06 2.038971e+12 
6559 1.087396e-05 1.316484e+06 2.038951e+12 
6560 1.087588e-05 1.316692e+06 2.038940e+12 
6561 1.087703e-05 1.316854e+06 2.038940e+12 
6562 1.087818e-05 1.316975e+06 2.038942e+12 
6563 1.087956e-05 1.317134e+06 2.038929e+12 
6564 1.088122e-05 1.317297e+06 2.038940e+12 
6565 1.088321e-05 1.317611e+06 2.038953e+12 
6566 1.088440e-05 1.317742e+06 2.038970e+12 
6567 1.088560e-05 1.317890e+06 2.038973e+12 
6568 1.088703e-05 1.318103e+06 2.039012e+12 
6569 1.088875e-05 1.318306e+06 2.039014e+12 
6570 1.088978e-05 1.318457e+06 2.039012e+12 
6571 1.089081e-05 1.318593e+06 2.038992e+12 
6572 1.089205e-05 1.318762e+06 2.039000e+12 
6573 1.089353e-05 1.318983e+06 2.039042e+12 
6574 1.089531e-05 1.319213e+06 2.039052e+12 
6575 1.089638e-05 1.319324e+06 2.039069e+12 
6576 1.089745e-05 1.319408e+06 2.039053e+12 
6577 1.089873e-05 1.319540e+06 2.039055e+12 
6578 1.090027e-05 1.319727e+06 2.039066e+12 
6579 1.090212e-05 1.320001e+06 2.039042e+12 
6580 1.090434e-05 1.320244e+06 2.039044e+12 
6581 1.090700e-05 1.320659e+06 2.039013e+12 
6582 1.090859e-05 1.320901e+06 2.039024e+12 
6583 1.091019e-05 1.321056e+06 2.039038e+12 
6584 1.091114e-05 1.321175e+06 2.039031e+12 
6585 1.091210e-05 1.321260e+06 2.039033e+12 
6586 1.091325e-05 1.321417e+06 2.039048e+12 
6587 1.091463e-05 1.321615e+06 2.039028e+12 
6588 1.091628e-05 1.321782e+06 2.039047e+12 
6589 1.091827e-05 1.322019e+06 2.039049e+12 
6590 1.091946e-05 1.322156e+06 2.039052e+12 
6591 1.092065e-05 1.322313e+06 2.039056e+12 
6592 1.092208e-05 1.322528e+06 2.039050e+12 
6593 1.092380e-05 1.322744e+06 2.039043e+12 
6594 1.092483e-05 1.322891e+06 2.039028e+12 
6595 1.092586e-05 1.322994e+06 2.039033e+12 
6596 1.092709e-05 1.323099e+06 2.039063e+12 
6597 1.092857e-05 1.323285e+06 2.039077e+12 
6598 1.093035e-05 1.323484e+06 2.039042e+12 
6599 1.093249e-05 1.323781e+06 2.039016e+12 
6600 1.093377e-05 1.323952e+06 2.039015e+12 
6601 1.093505e-05 1.324127e+06 2.039004e+12 
6602 1.093658e-05 1.324229e+06 2.039016e+12 
6603 1.093843e-05 1.324431e+06 2.039029e+12 
6604 1.094064e-05 1.324597e+06 2.039025e+12 
6605 1.094197e-05 1.324671e+06 2.039043e+12 
6606 1.094330e-05 1.324832e+06 2.039068e+12 
6607 1.094489e-05 1.325006e+06 2.039099e+12 
6608 1.094680e-05 1.325256e+06 2.039080e+12 
6609 1.094795e-05 1.325411e+06 2.039086e+12 
6610 1.094910e-05 1.325572e+06 2.039086e+12 
6611 1.095047e-05 1.325742e+06 2.039071e+12 
6612 1.095213e-05 1.325985e+06 2.039059e+12 
6613 1.095411e-05 1.326175e+06 2.039044e+12 
6614 1.095649e-05 1.326437e+06 2.039019e+12 
6615 1.095791e-05 1.326557e+06 2.039002e+12 
6616 1.095934e-05 1.326718e+06 2.039014e+12 
6617 1.096105e-05 1.326940e+06 2.039017e+12 
6618 1.096208e-05 1.327067e+06 2.038999e+12 
6619 1.096311e-05 1.327239e+06 2.038988e+12 
6620 1.096434e-05 1.327384e+06 2.038997e+12 
6621 1.096582e-05 1.327553e+06 2.039006e+12 
6622 1.096760e-05 1.327742e+06 2.039015e+12 
6623 1.096866e-05 1.327879e+06 2.039013e+12 
6624 1.096973e-05 1.328023e+06 2.039031e+12 
6625 1.097101e-05 1.328151e+06 2.039027e+12 
6626 1.097254e-05 1.328376e+06 2.039041e+12 
6627 1.097438e-05 1.328578e+06 2.039009e+12 
6628 1.097659e-05 1.328857e+06 2.039006e+12 
6629 1.097924e-05 1.329162e+06 2.039023e+12 
6630 1.098083e-05 1.329371e+06 2.039025e+12 
6631 1.098242e-05 1.329553e+06 2.039051e+12 
6632 1.098338e-05 1.329665e+06 2.039071e+12 
6633 1.098433e-05 1.329749e+06 2.039074e+12 
6634 1.098548e-05 1.329879e+06 2.039085e+12 
6635 1.098685e-05 1.330027e+06 2.039096e+12 
6636 1.098850e-05 1.330199e+06 2.039097e+12 
6637 1.099048e-05 1.330424e+06 2.039067e+12 
6638 1.099286e-05 1.330721e+06 2.039082e+12 
6639 1.099571e-05 1.331022e+06 2.039087e+12 
6640 1.099913e-05 1.331492e+06 2.039065e+12 
6641 1.100118e-05 1.331770e+06 2.039061e+12 
6642 1.100323e-05 1.331982e+06 2.039032e+12 
6643 1.100446e-05 1.332145e+06 2.039045e+12 
6644 1.100569e-05 1.332266e+06 2.039004e+12 
6645 1.100717e-05 1.332496e+06 2.039017e+12 
6646 1.100894e-05 1.332760e+06 2.039003e+12 
6647 1.101001e-05 1.332874e+06 2.038994e+12 
6648 1.101107e-05 1.333000e+06 2.038996e+12 
6649 1.101235e-05 1.333141e+06 2.039008e+12 
6650 1.101388e-05 1.333287e+06 2.039030e+12 
6651 1.101480e-05 1.333416e+06 2.039031e+12 
6652 1.101572e-05 1.333541e+06 2.039031e+12 
6653 1.101682e-05 1.333675e+06 2.039030e+12 
6654 1.101814e-05 1.333788e+06 2.039019e+12 
6655 1.101973e-05 1.333984e+06 2.039021e+12 
6656 1.102164e-05 1.334227e+06 2.039036e+12 
6657 1.102278e-05 1.334356e+06 2.039026e+12 
6658 1.102392e-05 1.334467e+06 2.039031e+12 
6659 1.102529e-05 1.334620e+06 2.039021e+12 
6660 1.102694e-05 1.334819e+06 2.039013e+12 
6661 1.102892e-05 1.335085e+06 2.039042e+12 
6662 1.103010e-05 1.335201e+06 2.039022e+12 
6663 1.103129e-05 1.335350e+06 2.039021e+12 
6664 1.103271e-05 1.335518e+06 2.039003e+12 
6665 1.103442e-05 1.335761e+06 2.038952e+12 
6666 1.103544e-05 1.335960e+06 2.038921e+12 
6667 1.103647e-05 1.336055e+06 2.038896e+12 
6668 1.103770e-05 1.336189e+06 2.038909e+12 
6669 1.103917e-05 1.336364e+06 2.038896e+12 
6670 1.104094e-05 1.336598e+06 2.038906e+12 
6671 1.104200e-05 1.336754e+06 2.038899e+12 
6672 1.104306e-05 1.336862e+06 2.038893e+12 
6673 1.104434e-05 1.337055e+06 2.038889e+12 
6674 1.104587e-05 1.337165e+06 2.038889e+12 
6675 1.104770e-05 1.337389e+06 2.038855e+12 
6676 1.104991e-05 1.337659e+06 2.038852e+12 
6677 1.105123e-05 1.337831e+06 2.038830e+12 
6678 1.105255e-05 1.337995e+06 2.038818e+12 
6679 1.105413e-05 1.338139e+06 2.038802e+12 
6680 1.105509e-05 1.338264e+06 2.038792e+12 
6681 1.105604e-05 1.338342e+06 2.038784e+12 
6682 1.105718e-05 1.338471e+06 2.038790e+12 
6683 1.105855e-05 1.338625e+06 2.038779e+12 
6684 1.106019e-05 1.338810e+06 2.038789e+12 
6685 1.106216e-05 1.339060e+06 2.038791e+12 
6686 1.106335e-05 1.339201e+06 2.038789e+12 
6687 1.106453e-05 1.339328e+06 2.038808e+12 
6688 1.106595e-05 1.339486e+06 2.038814e+12 
6689 1.106766e-05 1.339674e+06 2.038813e+12 
6690 1.106970e-05 1.339909e+06 2.038830e+12 
6691 1.107216e-05 1.340263e+06 2.038850e+12 
6692 1.107363e-05 1.340457e+06 2.038854e+12 
6693 1.107510e-05 1.340648e+06 2.038856e+12 
6694 1.107687e-05 1.340856e+06 2.038840e+12 
6695 1.107793e-05 1.341000e+06 2.038841e+12 
6696 1.107899e-05 1.341133e+06 2.038839e+12 
6697 1.108026e-05 1.341248e+06 2.038822e+12 
6698 1.108179e-05 1.341429e+06 2.038815e+12 
6699 1.108362e-05 1.341644e+06 2.038803e+12 
6700 1.108472e-05 1.341806e+06 2.038791e+12 
6701 1.108582e-05 1.341927e+06 2.038804e+12 
6702 1.108714e-05 1.342105e+06 2.038820e+12 
6703 1.108872e-05 1.342276e+06 2.038810e+12 
6704 1.109062e-05 1.342505e+06 2.038806e+12 
6705 1.109176e-05 1.342627e+06 2.038837e+12 
6706 1.109290e-05 1.342710e+06 2.038836e+12 
6707 1.109427e-05 1.342888e+06 2.038830e+12 
6708 1.109591e-05 1.343080e+06 2.038799e+12 
6709 1.109788e-05 1.343356e+06 2.038791e+12 
6710 1.109906e-05 1.343505e+06 2.038801e+12 
6711 1.110024e-05 1.343673e+06 2.038783e+12 
6712 1.110166e-05 1.343866e+06 2.038796e+12 
6713 1.110336e-05 1.344044e+06 2.038791e+12 
6714 1.110438e-05 1.344122e+06 2.038779e+12 
6715 1.110540e-05 1.344211e+06 2.038785e+12 
6716 1.110663e-05 1.344351e+06 2.038781e+12 
6717 1.110810e-05 1.344529e+06 2.038795e+12 
6718 1.110986e-05 1.344653e+06 2.038807e+12 
6719 1.111198e-05 1.344903e+06 2.038813e+12 
6720 1.111325e-05 1.345042e+06 2.038804e+12 
6721 1.111452e-05 1.345140e+06 2.038806e+12 
6722 1.111604e-05 1.345279e+06 2.038797e+12 
6723 1.111696e-05 1.345377e+06 2.038799e+12 
6724 1.111787e-05 1.345507e+06 2.038792e+12 
6725 1.111897e-05 1.345648e+06 2.038773e+12 
6726 1.112029e-05 1.345787e+06 2.038772e+12 
6727 1.112187e-05 1.345939e+06 2.038775e+12 
6728 1.112376e-05 1.346194e+06 2.038789e+12 
6729 1.112490e-05 1.346328e+06 2.038789e+12 
6730 1.112604e-05 1.346450e+06 2.038790e+12 
6731 1.112741e-05 1.346649e+06 2.038798e+12 
6732 1.112904e-05 1.346785e+06 2.038807e+12 
6733 1.113003e-05 1.346896e+06 2.038805e+12 
6734 1.113101e-05 1.347018e+06 2.038802e+12 
6735 1.113219e-05 1.347172e+06 2.038790e+12 
6736 1.113361e-05 1.347352e+06 2.038791e+12 
6737 1.113446e-05 1.347459e+06 2.038804e+12 
6738 1.113530e-05 1.347556e+06 2.038812e+12 
6739 1.113632e-05 1.347689e+06 2.038824e+12 
6740 1.113755e-05 1.347838e+06 2.038815e+12 
6741 1.113902e-05 1.348082e+06 2.038843e+12 
6742 1.114078e-05 1.348291e+06 2.038828e+12 
6743 1.114289e-05 1.348528e+06 2.038840e+12 
6744 1.114416e-05 1.348675e+06 2.038835e+12 
6745 1.114543e-05 1.348839e+06 2.038838e+12 
6746 1.114695e-05 1.349031e+06 2.038867e+12 
6747 1.114786e-05 1.349144e+06 2.038859e+12 
6748 1.114877e-05 1.349276e+06 2.038860e+12 
6749 1.114987e-05 1.349418e+06 2.038866e+12 
6750 1.115118e-05 1.349588e+06 2.038857e+12 
6751 1.115276e-05 1.349799e+06 2.038840e+12 
6752 1.115466e-05 1.350013e+06 2.038817e+12 
6753 1.115693e-05 1.350274e+06 2.038826e+12 
6754 1.115965e-05 1.350576e+06 2.038816e+12 
6755 1.116129e-05 1.350785e+06 2.038812e+12 
6756 1.116293e-05 1.351004e+06 2.038794e+12 
6757 1.116489e-05 1.351180e+06 2.038788e+12 
6758 1.116725e-05 1.351468e+06 2.038794e+12 
6759 1.116866e-05 1.351639e+06 2.038798e+12 
6760 1.117007e-05 1.351830e+06 2.038794e+12 
6761 1.117177e-05 1.351999e+06 2.038796e+12 
6762 1.117380e-05 1.352214e+06 2.038803e+12 
6763 1.117502e-05 1.352368e+06 2.038826e+12 
6764 1.117625e-05 1.352537e+06 2.038832e+12 
6765 1.117771e-05 1.352726e+06 2.038831e+12 
6766 1.117859e-05 1.352825e+06 2.038833e+12 
6767 1.117947e-05 1.352962e+06 2.038825e+12 
6768 1.118052e-05 1.353071e+06 2.038845e+12 
6769 1.118179e-05 1.353201e+06 2.038840e+12 
6770 1.118331e-05 1.353363e+06 2.038842e+12 
6771 1.118422e-05 1.353486e+06 2.038850e+12 
6772 1.118513e-05 1.353607e+06 2.038837e+12 
6773 1.118623e-05 1.353710e+06 2.038817e+12 
6774 1.118754e-05 1.353826e+06 2.038810e+12 
6775 1.118912e-05 1.354081e+06 2.038826e+12 
6776 1.119101e-05 1.354299e+06 2.038830e+12 
6777 1.119214e-05 1.354415e+06 2.038840e+12 
6778 1.119327e-05 1.354557e+06 2.038847e+12 
6779 1.119463e-05 1.354678e+06 2.038851e+12 
6780 1.119627e-05 1.354910e+06 2.038826e+12 
6781 1.119823e-05 1.355176e+06 2.038815e+12 
6782 1.119940e-05 1.355349e+06 2.038797e+12 
6783 1.120058e-05 1.355489e+06 2.038811e+12 
6784 1.120199e-05 1.355681e+06 2.038813e+12 
6785 1.120368e-05 1.355825e+06 2.038800e+12 
6786 1.120470e-05 1.355911e+06 2.038792e+12 
6787 1.120572e-05 1.356039e+06 2.038799e+12 
6788 1.120694e-05 1.356212e+06 2.038810e+12 
6789 1.120840e-05 1.356331e+06 2.038828e+12 
6790 1.121015e-05 1.356527e+06 2.038811e+12 
6791 1.121226e-05 1.356716e+06 2.038827e+12 
6792 1.121479e-05 1.357022e+06 2.038813e+12 
6793 1.121631e-05 1.357141e+06 2.038807e+12 
6794 1.121782e-05 1.357362e+06 2.038831e+12 
6795 1.121964e-05 1.357576e+06 2.038835e+12 
6796 1.122183e-05 1.357873e+06 2.038813e+12 
6797 1.122314e-05 1.358005e+06 2.038777e+12 
6798 1.122445e-05 1.358149e+06 2.038775e+12 
6799 1.122602e-05 1.358368e+06 2.038753e+12 
6800 1.122791e-05 1.358577e+06 2.038752e+12 
6801 1.123017e-05 1.358809e+06 2.038760e+12 
6802 1.123153e-05 1.358911e+06 2.038783e+12 
6803 1.123289e-05 1.359017e+06 2.038787e+12 
6804 1.123452e-05 1.359268e+06 2.038792e+12 
6805 1.123648e-05 1.359540e+06 2.038822e+12 
6806 1.123765e-05 1.359716e+06 2.038791e+12 
6807 1.123883e-05 1.359885e+06 2.038803e+12 
6808 1.124023e-05 1.360071e+06 2.038808e+12 
6809 1.124193e-05 1.360312e+06 2.038838e+12 
6810 1.124395e-05 1.360612e+06 2.038880e+12 
6811 1.124517e-05 1.360700e+06 2.038880e+12 
6812 1.124639e-05 1.360852e+06 2.038881e+12 
6813 1.124785e-05 1.360982e+06 2.038883e+12 
6814 1.124960e-05 1.361167e+06 2.038894e+12 
6815 1.125171e-05 1.361483e+06 2.038933e+12 
6816 1.125297e-05 1.361645e+06 2.038910e+12 
6817 1.125423e-05 1.361753e+06 2.038912e+12 
6818 1.125574e-05 1.361896e+06 2.038893e+12 
6819 1.125665e-05 1.362046e+06 2.038890e+12 
6820 1.125756e-05 1.362140e+06 2.038887e+12 
6821 1.125865e-05 1.362275e+06 2.038879e+12 
6822 1.125996e-05 1.362493e+06 2.038902e+12 
6823 1.126153e-05 1.362682e+06 2.038880e+12 
6824 1.126247e-05 1.362792e+06 2.038876e+12 
6825 1.126341e-05 1.362890e+06 2.038873e+12 
6826 1.126454e-05 1.362989e+06 2.038879e+12 
6827 1.126590e-05 1.363130e+06 2.038901e+12 
6828 1.126753e-05 1.363321e+06 2.038915e+12 
6829 1.126948e-05 1.363572e+06 2.038904e+12 
6830 1.127183e-05 1.363877e+06 2.038906e+12 
6831 1.127323e-05 1.364045e+06 2.038914e+12 
6832 1.127464e-05 1.364185e+06 2.038917e+12 
6833 1.127633e-05 1.364377e+06 2.038915e+12 
6834 1.127835e-05 1.364714e+06 2.038887e+12 
6835 1.127957e-05 1.364839e+06 2.038896e+12 
6836 1.128078e-05 1.364996e+06 2.038905e+12 
6837 1.128224e-05 1.365127e+06 2.038890e+12 
6838 1.128399e-05 1.365286e+06 2.038897e+12 
6839 1.128504e-05 1.365412e+06 2.038918e+12 
6840 1.128609e-05 1.365569e+06 2.038923e+12 
6841 1.128735e-05 1.365773e+06 2.038931e+12 
6842 1.128886e-05 1.365964e+06 2.038911e+12 
6843 1.129068e-05 1.366204e+06 2.038901e+12 
6844 1.129285e-05 1.366475e+06 2.038904e+12 
6845 1.129547e-05 1.366807e+06 2.038916e+12 
6846 1.129704e-05 1.367032e+06 2.038917e+12 
6847 1.129860e-05 1.367259e+06 2.038914e+12 
6848 1.129954e-05 1.367386e+06 2.038916e+12 
6849 1.130048e-05 1.367461e+06 2.038902e+12 
6850 1.130161e-05 1.367629e+06 2.038920e+12 
6851 1.130297e-05 1.367800e+06 2.038928e+12 
6852 1.130459e-05 1.367982e+06 2.038929e+12 
6853 1.130654e-05 1.368200e+06 2.038935e+12 
6854 1.130771e-05 1.368291e+06 2.038920e+12 
6855 1.130888e-05 1.368377e+06 2.038913e+12 
6856 1.131029e-05 1.368569e+06 2.038912e+12 
6857 1.131113e-05 1.368661e+06 2.038911e+12 
6858 1.131197e-05 1.368728e+06 2.038907e+12 
6859 1.131298e-05 1.368832e+06 2.038919e+12 
6860 1.131420e-05 1.368960e+06 2.038917e+12 
6861 1.131565e-05 1.369129e+06 2.038920e+12 
6862 1.131740e-05 1.369341e+06 2.038922e+12 
6863 1.131845e-05 1.369478e+06 2.038936e+12 
6864 1.131950e-05 1.369610e+06 2.038953e+12 
6865 1.132075e-05 1.369755e+06 2.038969e+12 
6866 1.132226e-05 1.369935e+06 2.039027e+12 
6867 1.132407e-05 1.370099e+06 2.038986e+12 
6868 1.132516e-05 1.370239e+06 2.038975e+12 
6869 1.132625e-05 1.370333e+06 2.038975e+12 
6870 1.132755e-05 1.370484e+06 2.038935e+12 
6871 1.132912e-05 1.370738e+06 2.038914e+12 
6872 1.133100e-05 1.370942e+06 2.038924e+12 
6873 1.133325e-05 1.371157e+06 2.038909e+12 
6874 1.133595e-05 1.371526e+06 2.038927e+12 
6875 1.133758e-05 1.371698e+06 2.038924e+12 
6876 1.133920e-05 1.371975e+06 2.038931e+12 
6877 1.134017e-05 1.372118e+06 2.038931e+12 
6878 1.134115e-05 1.372256e+06 2.038925e+12 
6879 1.134231e-05 1.372401e+06 2.038932e+12 
6880 1.134372e-05 1.372590e+06 2.038936e+12 
6881 1.134540e-05 1.372795e+06 2.038950e+12 
